gender,age,bmi,size
Female,67.0,10-30,253
Female,67.0,30-50,182
Female,68.0,10-30,254
Female,68.0,30-50,171
Female,69.0,10-30,251
Female,69.0,30-50,157
Female,7.0,10-30,366
Female,70-75,27.32,552
Female,70-75,30-50,494
Female,70.0,10-30,238
Female,71.0,10-30,212
Female,71.0,30-50,157
Female,72.0,10-30,203
Female,73.0,10-30,230
Female,74.0,10-30,198
Female,75-80,27.32,538
Female,75-80,30-50,509
Female,75.0,10-30,199
Female,76.0,10-30,185
Female,77.0,10-30,219
Female,78.0,10-30,180
Female,79.0,10-30,165
Female,8.0,10-30,301
Female,80.0,10-30,1818
Female,80.0,27.32,1170
Female,80.0,30-50,516
Female,9.0,10-30,285
Male,*,50-70,188
Male,0-20,30-50,172
Male,0-5,10-30,954
Male,0-5,27.32,405
Male,10-15,27.32,449
Male,10.0,10-30,334
Male,11.0,10-30,311
Male,12.0,10-30,339
Male,13.0,10-30,381
Male,14.0,10-30,341
Male,15-20,27.32,569
Male,15-20,30-50,282
Male,15.0,10-30,341
Male,16.0,10-30,318
Male,17.0,10-30,284
Male,18.0,10-30,327
Male,19.0,10-30,325
Male,2.0,10-30,513
Male,20-25,27.32,518
Male,20-25,30-50,292
Male,20.0,10-30,256
Male,21.0,10-30,260
Male,22.0,10-30,224
Male,23.0,10-30,204
Male,23.0,27.32,153
Male,24.0,10-30,190
Male,25-30,30-50,415
Male,25.0,10-30,191
Male,25.0,27.32,166
Male,26.0,10-30,341
Male,27.0,10-30,202
Male,27.0,27.32,157
Male,28.0,10-30,228
Male,28.0,27.32,157
Male,29.0,10-30,185
Male,29.0,27.32,161
Male,3.0,10-30,446
Male,30-35,27.32,554
Male,30-35,30-50,609
Male,30.0,10-30,171
Male,30.0,27.32,168
Male,31.0,10-30,190
Male,32.0,10-30,214
Male,33.0,10-30,181
Male,34.0,10-30,179
Male,35-40,30-50,378
Male,35.0,10-30,185
Male,35.0,27.32,155
Male,36.0,10-30,171
Male,36.0,27.32,161
Male,37.0,10-30,190
Male,37.0,27.32,170
Male,38.0,10-30,224
Male,38.0,27.32,188
Male,38.0,30-50,171
Male,39.0,10-30,231
Male,39.0,27.32,159
Male,39.0,30-50,152
Male,4.0,10-30,377
Male,40.0,10-30,199
Male,40.0,27.32,153
Male,40.0,30-50,161
Male,41.0,10-30,198
Male,41.0,27.32,171
Male,41.0,30-50,175
Male,42.0,10-30,209
Male,42.0,27.32,173
Male,42.0,30-50,176
Male,43.0,10-30,196
Male,43.0,27.32,166
Male,43.0,30-50,212
Male,44.0,10-30,208
Male,44.0,27.32,166
Male,44.0,30-50,162
Male,45.0,10-30,248
Male,45.0,27.32,152
Male,45.0,30-50,188
Male,46.0,10-30,233
Male,46.0,27.32,207
Male,46.0,30-50,190
Male,47.0,10-30,248
Male,47.0,27.32,183
Male,47.0,30-50,202
Male,48.0,10-30,242
Male,48.0,27.32,186
Male,48.0,30-50,200
Male,49.0,10-30,223
Male,49.0,27.32,190
Male,49.0,30-50,176
Male,5-10,27.32,424
Male,5.0,10-30,413
Male,50.0,10-30,226
Male,50.0,27.32,162
Male,50.0,30-50,192
Male,51.0,10-30,250
Male,51.0,27.32,181
Male,51.0,30-50,223
Male,52.0,10-30,232
Male,52.0,27.32,162
Male,52.0,30-50,203
Male,53.0,10-30,248
Male,53.0,27.32,190
Male,53.0,30-50,209
Male,54.0,10-30,251
Male,54.0,27.32,165
Male,54.0,30-50,212
Male,55.0,10-30,244
Male,55.0,27.32,170
Male,55.0,30-50,195
Male,56.0,10-30,268
Male,56.0,27.32,153
Male,56.0,30-50,200
Male,57.0,10-30,263
Male,57.0,27.32,173
Male,57.0,30-50,216
Male,58.0,10-30,351
Male,58.0,30-50,200
Male,59.0,10-30,232
Male,59.0,27.32,155
Male,59.0,30-50,203
Male,6.0,10-30,399
Male,60-65,27.32,260
Male,60-80,10-50,281
Male,60.0,10-30,232
Male,60.0,27.32,155
Male,60.0,30-50,198
Male,61.0,10-30,207
Male,61.0,27.32,153
Male,61.0,30-50,195
Male,62.0,10-30,256
Male,62.0,27.32,153
Male,62.0,30-50,208
Male,63.0,10-30,191
Male,64.0,10-30,185
Male,64.0,30-50,181
Male,65-70,27.32,603
Male,65-70,30-50,380
Male,65.0,10-30,188
Male,65.0,30-50,181
Male,66.0,10-30,208
Male,66.0,30-50,161
Male,67.0,10-30,192
Male,68.0,10-30,183
Male,69.0,10-30,180
Male,7.0,10-30,361
Male,70-75,27.32,516
Male,70-75,30-50,511
Male,70.0,10-30,182
Male,71.0,10-30,172
Male,72.0,10-30,154
Male,73.0,10-30,178
Male,75-80,10-30,553
Male,75-80,27.32,420
Male,75-80,30-50,354
Male,76.0,10-30,160
Male,8.0,10-30,391
Male,80.0,10-30,1075
Male,80.0,27.32,752
Male,80.0,30-50,285
Male,9.0,10-30,312
